ReportId,RepCode,Name - Native,Name - English,Dir,PPA_Cutoff,Top_Cutoff,Type,Restrictions?,Region,SubRegionID,Country,NewCode,Keywords,Name_Native_Letter,Name_Native_Companies,Name_Native_Industry,Name_Native_Descriptive,Sect_Primary,Sect_Secondary,UK_Assoc1 to 20,PW_Assoc1 to 20,FR_Assoc1 to 20,IT_Assoc1 to 20,SP_Assoc1 to 20,NO_Assoc1 to 20,GE_Assoc1 to 20,RU_Assoc1 to 20,MultiCountry,Date_Last_Edited,Marketing_Description_Native,Marketing_Description_English,Report_Definition_Native,Report_Definition_English,Top3_1,Top3_2,Top3_3,Top20_1,Top20_2,Top20_3,Top20_4,Top20_5,Top20_6,Top20_7,Top20_8,Top20_9,Top20_10,Top20_11,Top20_12,Top20_13,Top20_14,Top20_15,Top20_16,Top20_17,Top20_18,Top20_19,Top20_20,AT_Assoc1 to 20
29635,SPCP25,CARPINTERÍA METÁLICA,LIGHT METAL CARPENTRY,H:\metalca\,2000,50,Normal,True,4,,,SPCONMAM7A,carpinteria metalica; carpinteria de aluminio; cubiertas metalicas; fachadas metalicas; cerramientos metalicos,Carpintería metálica,de la carpintería metálica,,,Buil,Mana,,,,,,,,,,04/03/2025 00:00:00,Las compañías analizadas en el informe fabrican carpintería metálica.,The companies analysed in the report manufacture metal carpentry.,La carpintería metálica ligera se caracteriza por el uso de materiales delgados y flexibles; principalmente aluminio; pero también hierro y acero; para la fabricación de productos de carpintería utilizados en la construcción civil e industrial ligera; como puertas; marcos de ventanas; portones y otros. El informe analiza las empresas especializadas en la producción y suministro de carpintería metálica ligera. No se incluyen los instaladores; a menos que su actividad principal sea la fabricación o el suministro de estos productos de carpintería metálica ligera.,Lightweight metalwork is characterised by the use of thin; flexible materials -mainly aluminium; but also iron and steel- for manufacturing carpentry products used in the civil and light industrial construction; such as doors; window frames; gates and others. The report examines companies specialising in the production and supplying of lightweight metal carpentry. Installers are not included; unless their main activity is manufacture or supply of the light metal carpentry products.,,,,,,,,,,,,,,,,,,,,,,,,,
5937,SPEG50,FUNDICIÓN DE METALES LIGEROS,LIGHT METAL FOUNDRIES,H:\metliger\,3000,100,Normal,True,4,,133,SPENGSUM70A,fundición; fundición de metales; fundición de metales ligeros; metales ligeros; aluminio; magnesio; titanio; cinc; no ferrosos; ultraligeros; fusión de metales ligeros; fundición de piezas de moldeo,Fundición de metales ligeros,de la fundición de metales ligeros,,,Aero,Acco,,,,,,,,,,22/06/2015 00:00:00,,,,,6245,14096,,6065,6167,14078,14165,6156,,,,,,,,,,,,,,,,,
13999,SPTAPO,FABRICANTES DE ENVASES; AEROSOLES Y CIERRES METÁLICOS LIGEROS,LIGHT METAL PACKAGING MANUFACTURERS,H:\botyta\,3000,100,Normal,True,4,,133,SPPRIPPM8B,metalgráfica; envases; envases metálicos; envases metálicos ligeros; hojalata; aluminio; lata; conserva; tapón; tapón corona; tapa; cápsula; aerosol,Fabricantes de envases; aerosoles y cierres metálicos ligeros,de los envases; aerosoles y cierres metálicos ligeros,,Light Metal Packaging Manufacturers,Meta,Prod,,,,,,,,,,10/06/2019 16:26:51,Las empresas analizadas el en informe se dedican a la fabricación de envases; aerosoles y cierres metálicos ligeros; en hojalata y aluminio.,The companies analysed in the report  include manufacturers of light metal packaging; aerosols and caps; in tin plate and aluminium.,El informe analiza la industria metalgráfica; compuesta por las compañías dedicadas a la fabricación de envases metálicos ligeros; en hojalata o aluminio; así como tapas y tapones metálicos; cápsulas de botellas de vino y aerosoles para las industrias de la alimentación (principalmente conservera); bebidas; cosméticos o farmacia; entre otros. Excluye empresas impresoras especializadas en envases metálicos ligeros y envasadores de aerosoles propios o para terceros.,The report analysis the light metal packaging industry; consisting of manufacturers of packaging in tin plate or aluminium; as well as metallic caps; capsules for wine bottles and aerosols for the food industry (canning sector primarily); beverages; cosmetics or pharmacy; among others. The report excludes printing companies specialised in light metal packaging and companies filling aerosols with their own contents or for third parties.,5920,6153,5967,22143,,,,,,,,,,,,,,,,,,,,,
6132,SPEL90,FABRICANTES DE LÁMPARAS E ILUMINACIÓN,LIGHTING MANUFACTURERS,H:\ilumfab\,3000,100,Normal,True,4,,133,SPELEELM41A,fabricación lámparas; fabricantes lámparas; fabricación iluminación; fabricantes iluminación; iluminación; módulos led; luz; lámparas; luces; luminarias; diseño de iluminación,Fabricantes de lámparas e iluminación,de la fabricación de lámparas e iluminación,,,Aero,Acco,,,,,,,,,,19/12/2016 08:34:40,Las empresas analizadas en el informe se dedican a la fabricación de lámparas e iluminación de interior o exterior.,The companies analysed in the report manufacture lamps and lights for both interior and exterior use.,Empresas fabricantes de lámparas e iluminación; para uso exterior o interior doméstico o industrial.,Companies manufacturing lighting equipment of all types (exterior and interior; domestic or industrial).,6457,6133,18074,594,612,608,577,580,6078,6036,6267,14163,6037,10415,10416,,,,,,,,,,
6133,SPEL80,VENTA DE LÁMPARAS E ILUMINACIÓN,LIGHTING RETAILERS,H:\ilumvta\,3000,100,Normal,True,4,,133,SPELEELN41B,comcercio lámpara; comercio iluminación; iluminación; módulos led; luz; lámparas; luces; luminarias; diseño de iluminación,Venta de lámparas e iluminación,de la venta de lámparas e iluminación,,,Aero,Acco,,,,,,,,,,12/11/2009 00:00:00,,,empresas que venden lámparas e iluminación,companies retailing lighting,5950,14184,,6132,594,10328,6457,6057,,,,,,,,,,,,,,,,,
14097,SPELRO,PROTECCIÓN CONTRA RAYOS,LIGHTNING PROTECTION,H:\lightrod\,3000,25,Normal,True,4,,133,SPELESUM42A,protección contra rayos; puesta a tierra; conexión a la cuerda; protección contra sobretensiones; sistemas de puesta a tierra; mantenimiento,Protección contra rayos,de la protección contra rayos,,,,,EL65,,,,,,,,,30/01/2015 00:00:00,,,empresas dedicadas al suministro de soluciones de protección contra rayos,companies providing lightning protection solutions,,,,,,,,,,,,,,,,,,,,,,,,,
6238,SPCI75,CAL Y YESO,LIME & PLASTER,H:\calyeso\,3000,75,Normal,True,4,,133,SPCHECHN13A,cal; yeso; escayola; aljez,Cal y yeso,de la cal y el yeso,,,Aero,Acco,,,,,,,,,,25/02/2015 00:00:00,,,empresas dedicadas a la fabricación y al comercio de cal; yeso y escayola,companies manufacturing and commercialising lime and plaster products,,,,,,,,,,,,,,,,,,,,,,,,,
14099,SPLIME,CALES Y DERIVADOS,LIMESTONE,H:\limest\,3000,100,Normal,True,4,,133,SPCONTCM69D,,Cales y derivados,de la cal y derivados,,,,,,,,,,,,,,30/06/2015 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19872,SPLINE,TEXTILES PARA HOSTELERÍA,LINEN FOR HOTELS & RESTAURANTS,H:\linen\,100,100,Normal,True,4,,,SPSERCGM34A,textiles; hostelería; lenceríaa; hotel; cama; ropa de cama; toalla; restaurante; horeca; servilletas; mantel; mantelería; albornoz,Textiles para hostelería,de los textiles para hostelería,,,Clot,Clot,,,,,,,,,,18/01/2018 10:25:59,Las empresas analizadas en el informe se dedican a la fabricación y suministro de textiles para hoteles y restaurantes.,The companies analysed in the report manufacture and distribute linen for hotels and restaurants.,Incluye fabricantes y proveedores de una amplia variedad de textiles para hoteles y restaurantes: ropa de cama; toallas; albornoces; mantelería; servilletas; etcétera. Excluye servicios de lavandería industrial.,Includes manufacturers and suppliers of variety of textiles for hotels and restaurants: linen; towels; bath robes; table linens; napkins; et cetera. Excludes industrial laundry services.,6033,,,1437,1439,5201,5214,18196,9519,15132,10010,13681,,,,,,,,,,,,,
6127,SPLG11,LENCERÍA Y CALCETERÍA,LINGERIE & HOSIERY,H:\linger\,3000,100,Normal,True,4,,133,SPCLOSPM21A,lencería; calcetería; lingerie; calcetines; medias; sujetadores; ropa interior; ropa íntima; batas; pijamas; corsetería; prendas de interior; ropa de baño; bañadores,Lencería y calcetería,de la lencería y la calcetería,,,Aero,Acco,,,,,,,,,,14/05/2015 00:00:00,Las empresas analizadas en el informe se dedican a la fabricación; distribución y venta de ropa interior; calcetería y ropa de dormir.,The companies analysed in the report are involved in the manufacture; distribution and sale of underwear; hosiery and nightwear.,,Includes companies manufacturing and supplying lingerie; hosiery; underwear and/or nightwear for men; women and children.,6097,11595,14162,6098,10386,18104,5150,300,10450,5996,16384,23260,6269,6270,23891,5997,19704,5989,,,,,,,
14098,SPLIGG,GAS LICUADO,LIQUEFIED GAS (LNG),H:\liquef\,3000,100,Normal,True,4,,133,SPENESPM2B,gas licuado; gas natural licuado; gas licuado del petróleo; gases licuados; gnl; glp,Gas licuado,del gas licuado,,,Aero,Acco,,,,,,,,,,30/06/2015 00:00:00,,,,companies providing liquefied gas,,,,634,,,,,,,,,,,,,,,,,,,,,
23164,SPAG01,AGENCIAS LITERARIAS,LITERARY AGENTS,H:\agenlit\,1000,10,Normal,True,4,,,SPPRIPGM27A,escritor; autor; escritores; derechos de autor; agencia literaria; agente literario; representación literaria; publicación; edición; intermediación,Agencias literarias,de las agencias literarias,,,Prin,Publ,,,,,,,,,,05/08/2019 00:00:00,Las empresas analizadas en el informe actúan como agentes literarios.,The companies analysed in the report work as literary agents.,Incluye agencias y agentes literarios; empresas o profesionales que actúan como intermediadores entre los autores de obras literarias y las editoriales.,Includes literary agencies and agents; companies and professionals who act as agents between literary authors and publishing companies.,5964,1509,,1253,4879,10831,22265,9396,9890,22130,,,,,,,,,,,,,,,
5934,SPAAN5,COMERCIALIZACIÓN DE GANADO,LIVESTOCK DEALERS,H:\animal\,3000,50,Normal,True,4,,133,SPAGRAPM37D,ganado; animales vivos; vaca; cerdo,Comercialización de ganado,de la comercialización de ganado,,,,,,,,,,,,,,14/06/2014 00:00:00,,,empresas que comercializan ganado y animales vivos,companies selling livestock,,,,,,,,,,,,,,,,,,,,,,,,,
6252,SPAA90,GANADERÍA,LIVESTOCK FARMING,H:\ganad\,1500,100,Normal,True,4,,133,SPAGRAFM45A,ganadería; ganadero; ganadera; ganaderos; ganaderas; animales; vacas; cabras; ovejas; cerdos; ovino; bovino; caprino; producción animal; granja; granjeros; porcino; vacuno; cerdo; carne; leche; lechera; avícola; dehesa; agricultura; agrícola; agrícolas,Ganadería,de la ganadería,,,Aero,Acco,,,,,,,,,,05/11/2010 00:00:00,Las empresas analizadas en el informe se dedican a la producción ganadera.,The companies analysed in the report are specialised in livestock farming.,empresas de ganadería,Livestock is commonly defined as domesticated animals raised in an agricultural setting to produce labour and commodities such as meat; eggs; milk; fur; leather; and wool.,6253,6254,5934,6285,6035,18207,5968,23031,16780,4348,19797,22813,14160,6466,6144,6145,10429,,,,,,,,
18207,SPAA10,ALIMENTOS PARA GANADO,LIVESTOCK FEED,H:\alimgan\,2000,500,Normal,True,4,,,SPAGRAFM8C,pienso; piensos; piensos compuestos; ganado; alimentos para ganado; bovino; ovino; porcino; rumiantes; nutrición animal; forraje; forrajes; alfalfa; alfalfa deshidratada; nutrición ganado; alimentación animal; alimentación animales; alimentación ganado; alimentación granja; alimentos ganado; alimento ganado; comida ganado; cereales; alfalfa; forrajes,Alimentos para ganado,de los alimentos para ganado,,,Agri,Farm,,,,,,,,,,11/05/2017 15:09:17,Las empresas analizadas en el informe fabrican y distribuyen piensos y alimentos para ganado.,The companies analysed in the report produce and distribute livestock feed.,Alimentos para ganado son productos alimenticios o piensos destinados a los animales de granja. El informe debe incluir fabricantes y proveedores de varios tipos de piensos como paja; cereales y semillas/pelets. No debe incluir productos zoosanitarios y farmacéuticos; o alimentos y productos para animales de compañía.,Livestock or animal feed is food generally given to farm animals. The report includes producers and suppliers of feed such as straw; grains and pellets. It should not include pharmaceutical preparations for animals; or companies only producing food and products for pets.,18392,6252,13980,3994,1,4818,4819,22760,16727,9371,13586,11,10220,4820,5933,,,,,,,,,,
6152,SPSP15,CERRADURAS Y HERRAJES,LOCKS AND HINGES,H:\cerrad\,3000,100,Normal,True,4,,133,SPCONPSM4A,cerradura; herraje; bisagra; pomo; tirador; manilla; manillar,Cerraduras y herrajes,de las cerraduras y los herrajes,,,Aero,Acco,,,,,,,,,,09/01/2015 00:00:00,Las empresas analizadas en el informe fabrican cerraduras y herrajes.,The companies analysed in the report are manufacturers of locks and hinges.,Fabricantes de cerraduras y herrajes para puertas; ventanas y muebles (manillas; pomos; tiradores; bisagras) de metal; plástico y otros materiales.,Companies manufacturing locks and hardware in metal; plastic and other materials.,14040,6090,6077,5943,186,14258,23232,10574,5546,9506,5157,5191,22873,14650,9493,9494,816,5193,23852,23762,,,,,
29851,SPSP16,CERRAJEROS,LOCKSMITHS,H:\cerraj\,1000,50,Normal,True,4,,,SPCONPSM134A,cerrajero; cerrajería; cerradura; seguridad; cerrajeros de seguridad; caja fuerte; cerrajeros técnicos en cajas fuertes,Cerrajeros,de los cerrajeros,,,Secu,Serv,,,,,,,,,,05/08/2025 00:00:00,Las empresas analizadas en el informe prestan servicios de cerrajería.,The companies analysed in the report provide locksmith services.,Un cerrajero es una persona que trabaja con cerraduras y llaves. La cerrajería es la profesión de cerrajero. Las empresas analizadas en el informe prestan servicios de cerrajería de seguridad: apertura de puertas; vehículos y cajas fuertes; copia de llaves; etcétera. MIembros de UCES (Unión de Cerrajeros de Seguridad) y APECS (Asociación de Profesionales de España en Cerrajería y Seguridad).,A locksmith is a person who works with locks and keys. Locksmithing is the profession of a locksmith.  The companies analyzed in the report provide security locksmith services: opening doors; vehicles and safes; copying keys; etc. Members of UCES (Union of Security Locksmiths) and APECS (Association of Spanish Professionals in Locksmithing and Security).,6152,29731,,372,13710,23168,1441,28773,4265,5218,18372,,,,,,,,,,,,,,
6135,SPSD85,OPERADORES LOGÍSTICOS,LOGISTICS,H:\logistic\,3000,100,Normal,True,4,,133,SPTRARRM21C,logísticos; servicos logísticos; operadores de logísticos; flujo de productos; almacenamiento; transporte; carga; almacenes; distribución; logística; logística integral,Operadores logísticos,de los operadores logísticos,,,Aero,Acco,,,,,,,,,,24/10/2016 11:39:46,Las empresas analizadas en el informe prestan servicios de logística; almacenaje y distribución de todo tipo de mercancías.,The companies analysed in the report provide logistics; warehousing and distribution services for all types of goods.,Empresas operadoras de servicios logísticos. Incluye operadores logísticos integrales especializados en almacenamiento; depósito; distribución; transporte de carga en tránsito; aduanas y logística del transporte. No incluye empresas que operan principalmente en una sola de estas áreas.,Companies providing logistics services. Includes full-service logistics companies specialising in warehousing; storage; distribution; freight forwarding; customs and transport organisation. Does not include companies primarily operating in only one of these areas.,18258,6071,6015,6227,6115,6206,14109,14107,6014,16261,6267,16407,22242,10508,10553,16380,5220,,,,,,,,
24120,SPCO28,SOFTWARE PARA TRANSPORTE Y LOGÍSTICA,LOGISTICS SOFTWARE,H:\softlgi\,1000,100,Normal,True,4,,,SPINFSON37L,software logística; software logístico; gestion de flota; gestion de transporte; trazabilidad; software gestión almacen; software para transporte; software para transitarios; transport management system; TMS; SGA; FMS,Software para transporte y logística,del software para transporte y logística,,,Info,Soft,,,,,,,,,,03/09/2020 00:00:00,Las empresas analizadas en el informe se dedican a la realización de software para el sector de transporte y logística.,The companies analysed in the report are specialised in creating software for the transport and logistics sector.,Las empresas incluidas en este informe se especializan en el desarrollo y la prestación de servicios de software relacionados con el sector del transporte y la logística. Estos incluyen software ERP para la gestión de almacenes (WMS); gestión del transporte (TMS) y gestión de mercancías (FMS); entre otros. Las empresas pueden ser desarrolladoras de software estandarizado (que ofrecen soluciones prediseñadas que pueden ser configuradas y parcialmente personalizadas) o desarrolladoras de software a medida; que ofrecen soluciones completamente personalizadas adaptadas a las necesidades específicas de las empresas dentro del sector del transporte y la logística.,The companies included in this report specialise in the development and provision of software services related to the transportation and logistics sector. These include ERP software for Warehouse Management (WMS); Transport Management (TMS); and Freight Management (FMS) among others. The companies may be standardized software developers (offering pre-designed solutions that can be configured and partially customised) or custom software developers; who offer entirely bespoke solutions tailored to meet the specific needs of businesses within the transport and logistics sector.,23009,4094,6135,14043,18100,23542,22263,18258,6071,14037,6118,,,,,,,,,,,,,,
